dim,Uncertain,50.89
dim,Uncertain,45.35
dim,Uncertain,38.98
dim,Uncertain,36.95
dim,Uncertain,33.40
dim,Uncertain,33.77
dim,Uncertain,36.38
dim,B,82.43
dim,B,99.60
dim,B,76.45
dim,Uncertain,44.23
dim,B,67.08
dim,Uncertain,45.54
dim,Uncertain,58.20
dim,Uncertain,58.39
dim,B,64.30
dim,B,68.46
dim,B,89.66
dim,B,82.77
dim,Uncertain,33.08
dim,B,94.14
dim,Uncertain,52.40
dim,Uncertain,49.85
dim,B,91.74
dim,B,88.63
dim,B,90.62
dim,Uncertain,46.90
dim,Uncertain,50.94
dim,Uncertain,41.17
dim,B,69.07
dim,B,95.67
dim,B,60.89
dim,B,92.43
dim,B,88.78
dim,B,98.30
dim,J,78.69
dim,Uncertain,55.78
dim,J,75.78
dim,Uncertain,47.46
dim,J,90.96
dim,B,93.04
dim,J,95.60
dim,J,63.01
dim,J,65.99
dim,B,97.85
dim,J,82.16
dim,J,90.17
dim,J,64.95
dim,Uncertain,57.61
dim,Uncertain,28.44
dim,J,71.01
dim,B,94.10
dim,J,77.69
dim,J,89.40
dim,Uncertain,49.54
dim,Uncertain,45.75
dim,B,80.94
dim,B,90.25
dim,B,77.67
dim,Uncertain,45.20
dim,Uncertain,42.80
dim,B,95.52
dim,B,63.34
dim,Uncertain,54.26
dim,B,73.63
dim,Uncertain,54.86
dim,B,73.04
dim,Uncertain,41.72
dim,I,66.83
dim,Uncertain,46.64
dim,B,70.27
dim,Uncertain,49.00
dim,J,60.92
dim,Uncertain,53.17
dim,Uncertain,52.82
dim,Uncertain,58.44
dim,Uncertain,57.56
dim,B,65.45
dim,J,86.61
dim,Uncertain,46.24
dim,Uncertain,54.22
dim,J,61.32
dim,Uncertain,51.73
dim,B,71.71
dim,B,74.09
dim,Uncertain,36.77
dim,Uncertain,44.04
dim,Uncertain,58.14
dim,Uncertain,59.43
dim,I,60.50
dim,I,87.63
dim,I,66.48
dim,Uncertain,41.49
dim,B,78.20
dim,B,96.05
dim,B,91.93
dim,B,97.92
dim,B,84.35
dim,Uncertain,45.06
normal,B,86.34
normal,B,81.66
normal,J,99.28
occlusion,J,99.95
occlusion,A,61.78
occlusion,Uncertain,53.66
occlusion,Uncertain,41.90
occlusion,B,70.86
occlusion,B,96.96
occlusion,B,90.25
occlusion,Uncertain,56.65
occlusion,B,98.12
occlusion,B,90.56
occlusion,B,94.99
occlusion,B,94.73
occlusion,Uncertain,51.65
occlusion,Uncertain,43.43
occlusion,Uncertain,53.46
occlusion,B,74.83
occlusion,B,76.47
occlusion,B,94.47
occlusion,B,79.88
occlusion,B,88.33
occlusion,Uncertain,42.60
occlusion,Uncertain,58.69
occlusion,B,85.98
occlusion,J,75.87
occlusion,J,77.80
occlusion,J,91.43
rotate,A,87.81
rotate,B,78.96
rotate,Uncertain,51.66
rotate,A,92.73
rotate,A,77.45
rotate,A,87.86
rotate,A,89.94
rotate,Uncertain,47.67
rotate,Uncertain,47.38
rotate,Uncertain,59.85
rotate,B,96.88
rotate,B,84.58
rotate,B,86.35
rotate,Uncertain,50.76
rotate,B,78.46
rotate,B,91.38
rotate,B,91.09
rotate,B,97.80
rotate,B,97.09
rotate,B,97.34
rotate,B,76.63
rotate,B,78.33
rotate,B,89.49
rotate,B,99.24
rotate,B,96.89
rotate,B,94.77
rotate,Uncertain,50.23
rotate,B,92.97
rotate,B,82.68
rotate,Uncertain,55.07
rotate,B,89.83
rotate,B,89.13
rotate,B,85.69
rotate,B,73.28
rotate,B,92.15
rotate,B,97.83
rotate,B,93.25
rotate,B,87.54
rotate,Uncertain,58.46
rotate,J,99.53
rotate,A,89.64
rotate,A,98.26
rotate,A,79.06
rotate,A,85.79
rotate,A,90.22
rotate,A,98.52
rotate,A,97.23
rotate,A,83.97
rotate,A,88.04
rotate,A,96.67
rotate,A,86.33
rotate,A,96.24
rotate,A,93.17
rotate,A,97.42
rotate,Uncertain,59.44
rotate,B,63.53
rotate,Uncertain,50.73
rotate,B,82.66
rotate,Uncertain,41.23
rotate,B,64.31
rotate,B,89.46
rotate,B,73.13
rotate,B,77.13
rotate,A,76.28
rotate,Uncertain,53.93
rotate,B,75.77
rotate,B,70.48
rotate,Uncertain,52.59
rotate,Uncertain,49.32
rotate,A,66.54
rotate,B,84.01
rotate,B,92.56
rotate,B,64.37
rotate,Uncertain,53.29
rotate,B,72.61
rotate,Uncertain,48.85
rotate,B,79.24
rotate,B,79.50
rotate,B,74.95
rotate,B,71.83
rotate,B,69.45
rotate,B,73.48
rotate,B,73.27
rotate,B,72.58
rotate,B,83.72
rotate,Uncertain,38.42
rotate,B,73.38
rotate,A,86.49
rotate,B,94.45
rotate,J,92.38
rotate,A,78.15
rotate,B,77.10
rotate,A,92.14
rotate,A,89.64
rotate,A,99.46
rotate,A,98.97
rotate,A,98.90
rotate,A,98.59
normal,Uncertain,49.72
normal,Uncertain,46.94
normal,E,69.64
normal,Uncertain,36.70
normal,Uncertain,55.50
normal,E,77.91
normal,Uncertain,47.91
normal,Uncertain,45.29
normal,Uncertain,53.45
normal,E,63.11
normal,Uncertain,54.88
normal,J,68.87
normal,Uncertain,39.31
normal,J,75.59
normal,Uncertain,56.57
normal,Uncertain,42.98
normal,B,82.06
normal,J,80.93
normal,Uncertain,42.17
normal,Uncertain,59.49
normal,B,76.36
normal,B,73.46
normal,B,86.83
normal,J,73.99
normal,Uncertain,50.76
normal,B,72.23
normal,Uncertain,52.03
normal,B,82.65
normal,J,96.38
normal,J,85.46
normal,Uncertain,50.33
normal,Uncertain,40.82
normal,J,96.13
normal,B,92.86
normal,Uncertain,35.73
normal,B,88.86
normal,Uncertain,52.78
normal,Uncertain,29.67
normal,B,81.09
normal,Uncertain,34.00
normal,J,68.33
normal,Uncertain,59.52
normal,B,81.92
normal,B,91.30
normal,Uncertain,46.05
normal,B,85.13
normal,J,94.76
normal,B,64.76
normal,B,95.81
normal,B,88.02
normal,B,95.07
normal,B,89.01
normal,B,93.61
normal,Uncertain,59.65
normal,B,79.57
normal,B,80.60
normal,B,90.05
normal,B,90.54
normal,Uncertain,51.97
normal,B,98.21
normal,B,98.34
normal,B,70.81
normal,B,87.17
normal,B,89.93
normal,B,94.27
normal,B,79.99
normal,B,73.91
normal,Uncertain,50.75
normal,B,62.86
normal,Uncertain,46.59
normal,J,99.43
normal,J,98.33
normal,Uncertain,29.35
normal,J,71.39
normal,Uncertain,52.25
normal,B,96.01
normal,Uncertain,55.63
normal,Uncertain,55.69
normal,Uncertain,41.69
normal,B,95.06
normal,B,96.04
normal,B,92.74
normal,Uncertain,50.47
normal,B,83.33
normal,B,99.25
normal,J,61.73
normal,J,97.36
normal,J,69.48
normal,D,83.94
normal,D,91.72
normal,D,74.32
normal,D,81.54
normal,Uncertain,48.95
normal,I,61.83
normal,D,66.00
normal,Uncertain,53.37
normal,D,77.28
normal,Uncertain,50.47
normal,Uncertain,43.32
normal,D,71.05
normal,D,82.00
normal,J,85.58
normal,D,60.64
normal,Uncertain,44.54
normal,Uncertain,50.56
normal,D,65.13
normal,D,91.18
normal,D,69.61
normal,E,93.26
normal,Uncertain,41.66
normal,Uncertain,43.40
normal,E,84.22
normal,Uncertain,52.66
normal,Uncertain,48.58
normal,D,88.61
normal,B,63.96
normal,J,99.99
normal,A,74.29
normal,J,87.96
normal,J,98.55
normal,J,95.87
normal,J,92.55
normal,J,95.16
normal,J,96.76
normal,J,97.07
normal,J,92.40
normal,J,85.38
normal,J,94.26
normal,Uncertain,58.06
normal,Uncertain,45.43
normal,Uncertain,35.63
normal,D,71.47
normal,Uncertain,41.54
normal,Uncertain,39.27
normal,D,71.21
normal,D,90.28
normal,D,77.46
normal,Uncertain,46.41
normal,D,83.38
normal,D,70.09
normal,D,91.72
normal,J,91.14
normal,J,99.74
normal,B,99.12
normal,J,99.22
normal,B,97.56
normal,A,80.27
normal,B,92.68
normal,B,99.75
normal,Uncertain,54.49
normal,J,61.11
normal,B,74.82
normal,B,95.38
normal,B,97.86
normal,B,64.93
normal,B,68.27
normal,Uncertain,35.58
normal,Uncertain,44.51
normal,Uncertain,25.66
normal,B,93.30
normal,Uncertain,44.01
normal,B,99.29
normal,B,91.86
normal,B,98.73
normal,B,99.83
normal,B,98.91
normal,B,94.91
normal,B,97.27
normal,B,67.74
normal,B,98.71
normal,B,97.98
normal,B,99.50
normal,B,99.40
normal,B,98.65
normal,B,94.78
normal,B,96.28
normal,B,95.80
normal,B,89.53
normal,B,94.31
normal,Uncertain,52.65
normal,B,81.18
normal,D,88.59
normal,J,76.51
normal,J,72.01
normal,B,89.67
normal,J,99.06
normal,J,97.24
normal,F,74.52
normal,Uncertain,52.58
normal,J,99.01
normal,J,99.27
normal,J,89.50
normal,J,69.43
normal,J,93.90
normal,J,99.87
normal,J,99.67
normal,J,99.18
normal,J,94.39
normal,J,99.22
normal,J,99.47
normal,J,99.68
normal,J,83.55
normal,J,99.55
normal,J,89.31
normal,J,94.25
normal,Uncertain,40.49
normal,H,78.56
